version,filename,file_present,db_record,db_name,bucket,action,risk,in_snapshot,source,evidence
20260815250009,20260815250009_decouple_e59_e60_lote2_move_3_fns_monitoria.sql,yes,yes,decouple_e59_e60_lote2_move_3_fns_monitoria,B2,ARCHIVE,MED,no,agent,20260815250009	20260815250009_decouple_e59_e60_lote2_move_3_fns_monitoria.sql	B2	CREATE 3 zapp fns (monitoria) + DROP ev
20260815250010,20260815250010_decouple_e53_e85_audit_v2_roles_provider_call_3_bypasses.sql,yes,yes,decouple_e53_e85_audit_v2_roles_provider_call_3_bypasses,B2,ARCHIVE,MED,no,agent,1	20260815250010	20260815250010_decouple_e53_e85_audit_v2_roles_provider_call_3_bypasses.sql	B2	Arquivo+db_record+2/2 za
20260815250011,20260815250011_decouple_e78_min_4_views_leitura_evo.sql,yes,yes,decouple_e78_min_4_views_leitura_evo,B2,ARCHIVE,MED,yes,agent,2	20260815250011	20260815250011_decouple_e78_min_4_views_leitura_evo.sql	B2	Arquivo+db_record+REPLAY public (fora do esc
20260815250012,20260815250012_decouple_e51_e52_e54_rpc_boundary_surface_v1_grants_teste_negativo.sql,yes,yes,decouple_e51_e52_e54_rpc_boundary_surface_v1_grants_teste_ne,B2,ARCHIVE,MED,no,agent,3	20260815250012	20260815250012_decouple_e51_e52_e54_rpc_boundary_surface_v1_grants_teste_negativo.sql	B2	Arquivo+db_rec
20260815250013,20260815250013_decouple_e62_repoint_8_escritoras_lote3_move_5_fns_i8_zerado.sql,yes,yes,decouple_e62_repoint_8_escritoras_lote3_move_5_fns_i8_zerado,B2,ARCHIVE,MED,no,agent,4	20260815250013	20260815250013_decouple_e62_repoint_8_escritoras_lote3_move_5_fns_i8_zerado.sql	B2	Arquivo+db_record+12
20260815250014,20260815250014_decouple_lote4_move_6_fns_views_e78_drops_codigo_morto_fase2_events_rpcs.sql,yes,yes,decouple_lote4_move_6_fns_views_e78_drops_codigo_morto_fase2,B2,ARCHIVE,MED,no,agent,5	20260815250014	20260815250014_decouple_lote4_move_6_fns_views_e78_drops_codigo_morto_fase2_events_rpcs.sql	B2	Arquivo+
20260815250015,20260815250015_decouple_fix_metadata_source_table_pos_move_views.sql,yes,yes,decouple_fix_metadata_source_table_pos_move_views,B2,ARCHIVE,MED,no,agent,6	20260815250015	20260815250015_decouple_fix_metadata_source_table_pos_move_views.sql	B2	Arquivo+db_record+2/2 zapp fn/v
20260815250016,20260815250016_decouple_lote5_16_leitoras_i2_views_e78_boundary_rpcs.sql,yes,yes,decouple_lote5_16_leitoras_i2_views_e78_boundary_rpcs,B2,ARCHIVE,MED,no,agent,7	20260815250016	20260815250016_decouple_lote5_16_leitoras_i2_views_e78_boundary_rpcs.sql	B2	Arquivo+db_record+14/14 zap
20260815250017,20260815250017_decouple_move_normalize_jid_triggers_hot_path_evo_para_zapp.sql,yes,yes,decouple_move_normalize_jid_triggers_hot_path_evo_para_zapp,B2,ARCHIVE,MED,no,agent,8	20260815250017	20260815250017_decouple_move_normalize_jid_triggers_hot_path_evo_para_zapp.sql	B2	Arquivo+db_record+2/2
20260815250018,20260815250018_decouple_lote6_5_moves_boundary_heartbeat_i2_zero_ops_restore_check.sql,yes,yes,decouple_lote6_5_moves_boundary_heartbeat_i2_zero_ops_restor,B2,ARCHIVE,MED,no,agent,9	20260815250018	20260815250018_decouple_lote6_5_moves_boundary_heartbeat_i2_zero_ops_restore_check.sql	B2	Arquivo+db_re
20260815250019,20260815250019_decouple_fix_vitimas_e50_list_storage_purge_health_report_canonical_drop.sql,yes,yes,decouple_fix_vitimas_e50_list_storage_purge_health_report_ca,B2,ARCHIVE,MED,yes,agent,10	20260815250019	20260815250019_decouple_fix_vitimas_e50_list_storage_purge_health_report_canonical_drop.sql	B2	Arquivo
20260815250020,20260815250020_decouple_lote7_lote8_12_moves_9_views_e78_repoint_crons.sql,yes,yes,decouple_lote7_lote8_12_moves_9_views_e78_repoint_crons,B2,ARCHIVE,MED,no,agent,11	20260815250020	20260815250020_decouple_lote7_lote8_12_moves_9_views_e78_repoint_crons.sql	B2	Arquivo+db_record+12/12 
20260815250021,20260815250021_decouple_leitoras_reversas_5_views_zapp_7_fns_evo_e2e_boundary_alert.sql,yes,yes,decouple_leitoras_reversas_5_views_zapp_7_fns_evo_e2e_bounda,B2,ARCHIVE,MED,yes,agent,12	20260815250021	20260815250021_decouple_leitoras_reversas_5_views_zapp_7_fns_evo_e2e_boundary_alert.sql	B2	Arquivo+db_
20260815250022,20260815250022_lote9_fase_a_boundaries_triggers_cruzados.sql,yes,yes,lote9_fase_a_boundaries_triggers_cruzados,B2,ARCHIVE,MED,no,agent,13	20260815250022	20260815250022_lote9_fase_a_boundaries_triggers_cruzados.sql	B2	Arquivo+db_record+3/3 zapp fn/view no 
20260815250023,20260815250023_lote9_fase_b_probe_scrub_backcompat_moves_boundary_pipeline_health.sql,yes,yes,lote9_fase_b_probe_scrub_backcompat_moves_boundary_pipeline_,B2,ARCHIVE,MED,no,agent,14	20260815250023	20260815250023_lote9_fase_b_probe_scrub_backcompat_moves_boundary_pipeline_health.sql	B2	Arquivo+db_re
20260815250024,20260815250024_lote9_fase_c_cluster_lid_3_boundaries_wrapper_apply_suites_views.sql,yes,yes,lote9_fase_c_cluster_lid_3_boundaries_wrapper_apply_suites_v,B2,ARCHIVE,MED,no,agent,15	20260815250024	20260815250024_lote9_fase_c_cluster_lid_3_boundaries_wrapper_apply_suites_views.sql	B2	Arquivo+db_reco
20260816000000,,no,yes,,B5a,BACKFILL-FILE,HIGH,,orfao,VIVO_SNAP:FUNCTION:zapp.fn_wal_slot_lag_check
20260816090000,20260816090000_drop_dead_functions_zapp_evo.sql,yes,yes,drop_dead_functions_zapp_evo,B4,DELETE,MED,yes,agent,16	20260816090000	20260816090000_drop_dead_functions_zapp_evo.sql	B4	Gerado NÃO APLICADO — DROP-only; delete	drops=0; db
20260816140000,20260816140000_decouple_i1_i2_zerar.sql,yes,yes,decouple_i1_i2_zerar,B2,ARCHIVE,MED,no,agent,17	20260816140000	20260816140000_decouple_i1_i2_zerar.sql	B2	Arquivo+db_record+3/3 zapp fn/view no snapshot ARCHIVE	zapp
20260816141000,20260816141000_decouple_i1_i2_fix2.sql,yes,yes,decouple_i1_i2_fix2,B2,ARCHIVE,MED,no,agent,18	20260816141000	20260816141000_decouple_i1_i2_fix2.sql	B2	Arquivo+db_record+1/1 zapp fn/view no snapshot ARCHIVE	zapp_
20260816160000,,no,yes,,B5b,TOMBSTONE,LOW,,orfao,SEM_ARQUIVO; operacao externa
20260816170000,20260816170000_decouple_e86_egress_log.sql,yes,yes,decouple_e86_egress_log,B2,ARCHIVE,MED,no,agent,19	20260816170000	20260816170000_decouple_e86_egress_log.sql	B2	Arquivo+db_record+2/2 zapp fn/view no snapshot ARCHIVE	z
20260816220000,20260816220000_e90_prereqs_failed_messages_unique_idem_key_cron_reprocess.sql,yes,yes,e90_prereqs_failed_messages_unique_idem_key_cron_reprocess,B2,ARCHIVE,MED,yes,agent,20	20260816220000	20260816220000_e90_prereqs_failed_messages_unique_idem_key_cron_reprocess.sql	B2	Arquivo+db_record+DDL
20260816230000,,no,yes,,B5b,TOMBSTONE,LOW,,orfao,REVOKE (ja no live)
20260816250001,20260816250001_decouple_e86_ops_observabilidade_8_objetos.sql,yes,yes,decouple_e86_ops_observabilidade_8_objetos,B2,ARCHIVE,MED,yes,agent,21	20260816250001	20260816250001_decouple_e86_ops_observabilidade_8_objetos.sql	B2	Arquivo+db_record+Cria em schemas sem
20260816250002,20260816250002_decouple_preflight_cron_alerta_canary_repoint.sql,yes,yes,decouple_preflight_cron_alerta_canary_repoint,B2,ARCHIVE,MED,no,agent,22	20260816250002	20260816250002_decouple_preflight_cron_alerta_canary_repoint.sql	B2	Arquivo+db_record+1/1 zapp fn/view
20260816250003,20260816250003_decouple_e73_e75_i4_zero.sql,yes,yes,decouple_e73_e75_i4_zero_move_conversations_messages_contact,B2,ARCHIVE,MED,yes,agent,1	20260816250003	20260816250003_decouple_e73_e75_i4_zero.sql	B2	applied_in_db_with_snapshot_effect	22	11	11	yes	decouple
20260816250005,20260816250005_decouple_fix_rls_grants_views_contrato_i5_redef.sql,yes,yes,decouple_fix_rls_grants_views_contrato_i5_redef,B2,ARCHIVE,MED,yes,agent,2	20260816250005	20260816250005_decouple_fix_rls_grants_views_contrato_i5_redef.sql	B2	applied_in_db_with_snapshot_effec
20260816250006,20260816250006_decouple_restaura_wrappers_zapp_vitimas_e50.sql,yes,yes,decouple_restaura_wrappers_zapp_vitimas_e50,B2,ARCHIVE,MED,yes,agent,3	20260816250006	20260816250006_decouple_restaura_wrappers_zapp_vitimas_e50.sql	B2	applied_in_db_with_snapshot_effect	8	
20260816250007,20260816250007_decouple_public_views_invoker_true.sql,yes,yes,decouple_public_views_invoker_true,B2,ARCHIVE,MED,yes,agent,4	20260816250007	20260816250007_decouple_public_views_invoker_true.sql	B2	applied_in_db_with_snapshot_effect	0	0	0	yes	d
20260816250008,20260816250008_decouple_realtime_publication_messages_conversations.sql,yes,yes,decouple_realtime_publication_messages_conversations,B2,ARCHIVE,MED,yes,agent,5	20260816250008	20260816250008_decouple_realtime_publication_messages_conversations.sql	B2	applied_in_db_with_snapshot_
20260816251000,20260816251000_ops_evo_reconciler_least_privilege.sql,yes,yes,ops_evo_reconciler_least_privilege,B2,ARCHIVE,MED,yes,agent,6	20260816251000	20260816251000_ops_evo_reconciler_least_privilege.sql	B2	applied_in_db_registered	5	0	3	yes	ops_evo_rec
20260816260007,20260816260007_fix_views_security_invoker_restantes.sql,yes,yes,fix_views_security_invoker_restantes,B2,ARCHIVE,MED,yes,agent,7	20260816260007	20260816260007_fix_views_security_invoker_restantes.sql	B2	applied_in_db_registered	2	0	1	yes	fix_views
20260817000000,20260817000000_p23_ingest_ledger_rejected.sql,yes,yes,p23_ingest_ledger_rejected,B1,KEEP,MED,,agent,#Buckets: B0=canonical KEEP; B1>=20260817000000 KEEP; B2=file+db_record+snapshot_effect ARCHIVE; B3=superseded ARCHIVE; 
20260817110000,20260817110000_realtime_message_fanout_mirror.sql,yes,yes,realtime_message_fanout_mirror (registrada retroativamente 2,B1,KEEP,MED,yes,agent,9	20260817110000	20260817110000_realtime_message_fanout_mirror.sql	B1	timestamp_future_keep	10	5	7	yes	realtime_message_
20260817120000,20260817120000_rpc_boundary_alerts_fronteira.sql,yes,yes,rpc_boundary_alerts_fronteira,B1,KEEP,MED,yes,agent,10	20260817120000	20260817120000_rpc_boundary_alerts_fronteira.sql	B1	timestamp_future_keep	4	2	2	yes	rpc_boundary_alert
20260817125000,20260817125000_decouple_revoke_contact_phones_write_public_vector.sql,yes,yes,decouple_revoke_contact_phones_write_public_vector,B1,KEEP,MED,yes,agent,11	20260817125000	20260817125000_decouple_revoke_contact_phones_write_public_vector.sql	B1	timestamp_future_keep	0	0	0	y
20260817125500,20260817125500_decouple_fanout_v2_columns_trigger_parent.sql,yes,yes,decouple_fanout_v2_columns_trigger_parent,B1,KEEP,MED,yes,agent,12	20260817125500	20260817125500_decouple_fanout_v2_columns_trigger_parent.sql	B1	timestamp_future_keep	9	4	7	yes	decoup
20260817130000,20260817130000_webhook_events_authenticated_read_admin_only.sql,yes,yes,webhook_events_authenticated_read_admin_only,B1,KEEP,MED,yes,agent,13	20260817130000	20260817130000_webhook_events_authenticated_read_admin_only.sql	B1	timestamp_future_keep	2	1	1	yes	web
20260817130500,20260817130500_decouple_pii_conversations_role_guard.sql,yes,yes,decouple_pii_conversations_role_guard,B1,KEEP,MED,yes,agent,14	20260817130500	20260817130500_decouple_pii_conversations_role_guard.sql	B1	timestamp_future_keep	6	0	3	yes	decouple_p
20260817140000,20260817140000_fix_autofix_invoker_filter.sql,yes,yes,fix_autofix_invoker_filter,B1,KEEP,MED,yes,agent,15	20260817140000	20260817140000_fix_autofix_invoker_filter.sql	B1	timestamp_future_keep	2	2	2	yes	fix_autofix_invoker_f
20260817150000,20260817150000_etapa44_favorite_messages.sql,yes,yes,etapa44_favorite_messages,B1,KEEP,MED,yes,agent,16	20260817150000	20260817150000_etapa44_favorite_messages.sql	B1	timestamp_future_keep	7	5	7	yes	etapa44_favorite_messa
20260817160000,20260817160000_etapa44_pinned_messages.sql,yes,yes,etapa44_pinned_messages,B1,KEEP,MED,yes,agent,17	20260817160000	20260817160000_etapa44_pinned_messages.sql	B1	timestamp_future_keep	8	8	8	yes	etapa44_pinned_messages
20260817170000,20260817170000_etapa44_message_reports.sql,yes,yes,etapa44_message_reports,B1,KEEP,MED,yes,agent,18	20260817170000	20260817170000_etapa44_message_reports.sql	B1	timestamp_future_keep	7	7	7	yes	etapa44_message_reports
20260817180000,20260817180000_etapa66_coins_achievements.sql,yes,yes,etapa66_coins_achievements,B1,KEEP,MED,yes,agent,19	20260817180000	20260817180000_etapa66_coins_achievements.sql	B1	timestamp_future_keep	2	2	2	yes	etapa66_coins_achieve
20260817190000,20260817190000_etapa66_dashboard_metrics_rpcs.sql,yes,yes,etapa66_dashboard_metrics_rpcs,B1,KEEP,MED,yes,agent,20	20260817190000	20260817190000_etapa66_dashboard_metrics_rpcs.sql	B1	timestamp_future_keep	6	3	3	yes	etapa66_dashboard
20260817190001,20260817190001_auth_sessions_rpc.sql,yes,yes,auth_sessions_rpc,B1,KEEP,MED,yes,agent,21	20260817190001	20260817190001_auth_sessions_rpc.sql	B1	timestamp_future_keep	6	3	3	yes	auth_sessions_rpc
20260817190002,20260817190002_sessions_owner_rpc.sql,yes,yes,sessions_owner_rpc,B1,KEEP,MED,yes,agent,22	20260817190002	20260817190002_sessions_owner_rpc.sql	B1	timestamp_future_keep	2	1	1	yes	sessions_owner_rpc
20260817193000,,no,yes,,B5b,TOMBSTONE,LOW,,orfao,SEM_ARQUIVO; operacao externa
20260817200000,20260817200000_etapa66_csat_surveys_hardening.sql,yes,yes,etapa66_csat_surveys_hardening,B1,KEEP,MED,yes,agent,20260817200000	20260817200000_etapa66_csat_surveys_hardening.sql	B1	KEEP - version >= 20260817000000 (recent migration)	
20260817200001,,no,yes,,B5b,TOMBSTONE,LOW,,orfao,SEM_ARQUIVO; operacao externa
20260817210000,20260817210000_etapa66_csat_dispatch_cron.sql,yes,yes,etapa66_csat_dispatch_cron,B1,KEEP,MED,yes,agent,20260817210000	20260817210000_etapa66_csat_dispatch_cron.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	
20260817210001,20260817210001_lid_resolve_contacts_batch.sql,yes,yes,lid_resolve_contacts_batch,B1,KEEP,MED,yes,agent,20260817210001	20260817210001_lid_resolve_contacts_batch.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	
20260817220000,20260817220000_followup_complete_rpc_status_check.sql,yes,yes,followup_complete_rpc_status_check,B1,KEEP,MED,yes,agent,20260817220000	20260817220000_followup_complete_rpc_status_check.sql	B1	KEEP - version >= 20260817000000 (recent migrati
20260817220001,20260817220001_etapa66_fn_capture_csat_replies.sql,yes,yes,etapa66_fn_capture_csat_replies,B1,KEEP,MED,yes,agent,20260817220001	20260817220001_etapa66_fn_capture_csat_replies.sql	B1	KEEP - version >= 20260817000000 (recent migration)
20260817230000,20260817230000_etapa66_latest_analysis_rpc.sql,yes,yes,etapa66_latest_analysis_rpc,B1,KEEP,MED,yes,agent,20260817230000	20260817230000_etapa66_latest_analysis_rpc.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes
20260817240000,20260817240000_etapa65_scheduled_messages_rls.sql,yes,yes,etapa65_scheduled_messages_rls (canario RLS pulado: SET LOCA,B1,KEEP,MED,yes,agent,20260817240000	20260817240000_etapa65_scheduled_messages_rls.sql	B1	KEEP - version >= 20260817000000 (recent migration)	
20260817250000,20260817250000_etapa65_scheduled_dispatch_cron.sql,yes,yes,etapa65_scheduled_dispatch_cron,B1,KEEP,MED,yes,agent,20260817250000	20260817250000_etapa65_scheduled_dispatch_cron.sql	B1	KEEP - version >= 20260817000000 (recent migration)
20260817260001,20260817260001_fix_cron_206_monitor_ingestion_persistence_gap_versionar.sql,yes,yes,fix_cron_206_monitor_ingestion_persistence_gap_versionar,B1,KEEP,MED,yes,agent,20260817260001	20260817260001_fix_cron_206_monitor_ingestion_persistence_gap_versionar.sql	B1	KEEP - version >= 20260817
20260817260002,20260817260002_fix_cron_334_backfill_contact_id_guard.sql,yes,yes,fix_cron_334_backfill_contact_id_guard,B1,KEEP,MED,yes,agent,20260817260002	20260817260002_fix_cron_334_backfill_contact_id_guard.sql	B1	KEEP - version >= 20260817000000 (recent mig
20260817260003,20260817260003_fix_cron_311_wal_slot_lag_alert.sql,yes,yes,fix_cron_311_wal_slot_lag_alert,B1,KEEP,MED,yes,agent,20260817260003	20260817260003_fix_cron_311_wal_slot_lag_alert.sql	B1	KEEP - version >= 20260817000000 (recent migration)
20260817260004,20260817260004_fix_cron_84_notify_critical_alerts_v8.sql,yes,yes,fix_cron_84_notify_critical_alerts_v8,B1,KEEP,MED,yes,agent,20260817260004	20260817260004_fix_cron_84_notify_critical_alerts_v8.sql	B1	KEEP - version >= 20260817000000 (recent migr
20260817260010,20260817260010_google_calendar_config.sql,yes,yes,google_calendar_config,B1,KEEP,MED,yes,agent,20260817260010	20260817260010_google_calendar_config.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	3	9	
20260817260011,20260817260011_n8n_config_contract.sql,yes,yes,n8n_config_contract,B1,KEEP,MED,yes,agent,20260817260011	20260817260011_n8n_config_contract.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	6	27	au
20260817260012,20260817260012_voip_profile_credentials.sql,yes,yes,voip_profile_credentials,B1,KEEP,MED,yes,agent,20260817260012	20260817260012_voip_profile_credentials.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	6	
20260817260013,20260817260013_zapp_emails_table_rls.sql,yes,yes,zapp_emails_table_rls,B1,KEEP,MED,yes,agent,20260817260013	20260817260013_zapp_emails_table_rls.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	8	20	
20260817260014,20260817260014_auto_export_jobs.sql,yes,yes,auto_export_jobs (canario invalido pulado: SET LOCAL com exp,B1,KEEP,MED,yes,agent,20260817260014	20260817260014_auto_export_jobs.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	7	21	auto_
20260817260015,20260817260015_sentry_config.sql,yes,yes,sentry_config (canario invalido pulado: SET LOCAL com expres,B1,KEEP,MED,yes,agent,20260817260015	20260817260015_sentry_config.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	4	10	sentry_c
20260817260016,20260817260016_team_chat_rls_membership_admin_delete.sql,yes,yes,team_chat_rls_membership_admin_delete (canario invalido pula,B1,KEEP,MED,yes,agent,20260817260016	20260817260016_team_chat_rls_membership_admin_delete.sql	B1	KEEP - version >= 20260817000000 (recent migr
20260817270000,20260817270000_etapa66_crm_sync_config.sql,yes,yes,etapa66_crm_sync_config,B1,KEEP,MED,yes,agent,20260817270000	20260817270000_etapa66_crm_sync_config.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	5	1
20260817270001,20260817270001_fix_cron_27_reconcile_dispatch_lote_janela.sql,yes,yes,fix_cron_27_reconcile_dispatch_lote_janela,B1,KEEP,MED,yes,agent,20260817270001	20260817270001_fix_cron_27_reconcile_dispatch_lote_janela.sql	B1	KEEP - version >= 20260817000000 (recent
20260817280000,20260817280000_etapa66_scheduled_reports.sql,yes,yes,etapa66_scheduled_reports (+ DROP view backcompat public.sch,B1,KEEP,MED,yes,agent,20260817280000	20260817280000_etapa66_scheduled_reports.sql	B1	KEEP - version >= 20260817000000 (recent migration)	yes	7
20260817290000,20260817290000_etapa66_fn_run_scheduled_reports.sql,yes,yes,etapa66_fn_run_scheduled_reports,B1,KEEP,MED,yes,agent,20260817290000	20260817290000_etapa66_fn_run_scheduled_reports.sql	yes	etapa66_fn_run_scheduled_reports	B1	Version >= 20
20260817300000,20260817300000_pg14_message_hourly_fdw_delta_rpc.sql,yes,yes,pg14_message_hourly_fdw_delta_rpc,B1,KEEP,MED,yes,agent,20260817300000	20260817300000_pg14_message_hourly_fdw_delta_rpc.sql	yes	pg14_message_hourly_fdw_delta_rpc	B1	Version >= 
20260818000000,20260818000000_etapa65_scheduled_messages_contrato.sql,yes,yes,etapa65_scheduled_messages_contrato,B1,KEEP,MED,yes,agent,20260818000000	20260818000000_etapa65_scheduled_messages_contrato.sql	yes	etapa65_scheduled_messages_contrato	B1	Version
20260818010000,20260818010000_fix_febesync_baseline.sql,yes,yes,fix_febesync_baseline,B1,KEEP,MED,yes,agent,20260818010000	20260818010000_fix_febesync_baseline.sql	yes	fix_febesync_baseline	B1	Version >= 20260817000000; has db_r
20260818100000,20260818100000_etapa38_media_queue_stalled_alert_retry_purge.sql,yes,yes,etapa38_media_queue_stalled_alert_retry_purge,B1,KEEP,MED,yes,agent,20260818100000	20260818100000_etapa38_media_queue_stalled_alert_retry_purge.sql	yes	etapa38_media_queue_stalled_alert_re
20260818120000,20260818120000_fix_ambiguous_out_cols_contact_summary_avatar.sql,yes,yes,fix_ambiguous_out_cols_contact_summary_avatar,B1,KEEP,MED,yes,agent,20260818120000	20260818120000_fix_ambiguous_out_cols_contact_summary_avatar.sql	yes	fix_ambiguous_out_cols_contact_summa
20260818120001,20260818120001_regularize_public_ingest_ledger_view.sql,yes,yes,regularize_public_ingest_ledger_view,B1,KEEP,MED,yes,agent,20260818120001	20260818120001_regularize_public_ingest_ledger_view.sql	yes	regularize_public_ingest_ledger_view	B1	Versi
20260818130000,20260818130000_drop_orphan_can_see_pii.sql,yes,yes,drop_orphan_can_see_pii,B1,KEEP,MED,yes,agent,20260818130000	20260818130000_drop_orphan_can_see_pii.sql	yes	drop_orphan_can_see_pii	B1	Version >= 20260817000000; has 
20260818130001,20260818130001_realtime_password_reset_requests.sql,yes,yes,realtime_password_reset_requests,B1,KEEP,MED,yes,agent,20260818130001	20260818130001_realtime_password_reset_requests.sql	yes	realtime_password_reset_requests	B1	Version >= 20
20260818140000,20260818140000_etapa57_invite_user.sql,yes,yes,sentinel-teste-mensal (FT evo.fdw_evolution_message + cron 5,B1,KEEP,MED,yes,agent,20260818140000	20260818140000_etapa57_invite_user.sql	yes	sentinel-teste-mensal (FT evo.fdw_evolution_message + cron 5	B
20260818160000,,no,yes,,B5b,TOMBSTONE,LOW,,orfao,UPDATE (ja no live)
20260818170000,20260818170000_rls_hardening_batch.sql,yes,yes,rls_hardening_batch,B1,KEEP,MED,yes,agent,20260818170000	20260818170000_rls_hardening_batch.sql	yes	rls_hardening_batch	B1	Version >= 20260817000000; has db_recor
20260818180000,20260818180000_warroom_dismiss_rpc.sql,yes,yes,warroom_dismiss_rpc,B1,KEEP,MED,yes,agent,20260818180000	20260818180000_warroom_dismiss_rpc.sql	yes	warroom_dismiss_rpc	B1	Version >= 20260817000000; has db_recor
20260818190000,20260818190000_etapa67_gamification_atomic_xp.sql,yes,yes,gamification_atomic_xp,B1,KEEP,MED,yes,agent,20260818190000	20260818190000_etapa67_gamification_atomic_xp.sql	yes	gamification_atomic_xp	B1	Version >= 20260817000000
20260818190001,20260818190001_etapa67_sla_consolidacao_queries.sql,yes,yes,etapa67_sla_consolidacao_queries,B1,KEEP,MED,yes,agent,20260818190001	20260818190001_etapa67_sla_consolidacao_queries.sql	yes	etapa67_sla_consolidacao_queries	B1	Version >= 20
20260818190002,20260818190002_etapa70_gamification_xp_transactions.sql,yes,yes,etapa70_gamification_xp_transactions,B1,KEEP,MED,yes,agent,20260818190002	20260818190002_etapa70_gamification_xp_transactions.sql	yes	etapa70_gamification_xp_transactions	B1	Versi
20260818190003,20260818190003_invite_user_rpc.sql,yes,yes,invite_user_rpc,B1,KEEP,MED,yes,agent,20260818190003	20260818190003_invite_user_rpc.sql	yes	invite_user_rpc	B1	Version >= 20260817000000; has db_record; 2/2 o
20260818200000,20260818200000_warroom_dismiss_rpc_fix.sql,yes,yes,warroom_dismiss_rpc_fix,B1,KEEP,MED,yes,agent,20260818200000	20260818200000_warroom_dismiss_rpc_fix.sql	yes	warroom_dismiss_rpc_fix	B1	Version >= 20260817000000; has 
20260818210000,20260818210000_privatize_media_buckets.sql,yes,yes,privatize_media_buckets,B1,KEEP,MED,yes,agent,20260818210000	20260818210000_privatize_media_buckets.sql	yes	privatize_media_buckets	B1	Version >= 20260817000000; has 
20260818210002,20260818210002_etapa62_campanhas_rls_escrita.sql,yes,yes,etapa62_campanhas_rls_escrita,B1,KEEP,MED,yes,agent,20260818210002	20260818210002_etapa62_campanhas_rls_escrita.sql	yes	etapa62_campanhas_rls_escrita	B1	Version >= 20260817
20260818210100,20260818210100_fix_perf_companies_batch_index_alignment.sql,yes,yes,fix_perf_companies_batch_index_alignment,B1,KEEP,MED,yes,agent,20260818210100	20260818210100_fix_perf_companies_batch_index_alignment.sql	yes	fix_perf_companies_batch_index_alignment	
20260818210101,20260818210101_fix_realtime_publication_whisper_calls.sql,yes,yes,fix_realtime_publication_whisper_calls,B1,KEEP,MED,yes,agent,20260818210101	20260818210101_fix_realtime_publication_whisper_calls.sql	yes	fix_realtime_publication_whisper_calls	B1	V
20260818210102,20260818210102_fix_perf_rpc_list_messages_lite_or_generic.sql,yes,yes,fix_perf_rpc_list_messages_lite_or_generic,B1,KEEP,MED,yes,agent,20260818210102	20260818210102_fix_perf_rpc_list_messages_lite_or_generic.sql	yes	fix_perf_rpc_list_messages_lite_or_gene
20260818210103,20260818210103_capture_get_avatars_by_jids_batch_fixed.sql,yes,yes,capture_get_avatars_by_jids_batch_fixed,B1,KEEP,MED,yes,agent,20260818210103	20260818210103_capture_get_avatars_by_jids_batch_fixed.sql	B1	Version 20260818210103 >= 20260817000000 cu
20260818210104,20260818210104_capture_get_contact_360_by_phone.sql,yes,yes,capture_get_contact_360_by_phone,B1,KEEP,MED,yes,agent,20260818210104	20260818210104_capture_get_contact_360_by_phone.sql	B1	Version 20260818210104 >= 20260817000000; db_recor
20260818210105,20260818210105_fix_summary_batch_dedupe_ids.sql,yes,yes,fix_summary_batch_dedupe_ids,B1,KEEP,MED,yes,agent,20260818210105	20260818210105_fix_summary_batch_dedupe_ids.sql	B1	Version 20260818210105 >= 20260817000000; db_record=ye
20260818220000,20260818220000_zapp_notifications_dispatch_executor.sql,yes,yes,zapp_notifications_dispatch_executor,B1,KEEP,MED,yes,agent,20260818220000	20260818220000_zapp_notifications_dispatch_executor.sql	B1	Version 20260818220000 >= 20260817000000; db_r
20260818220002,20260818220002_etapa62_dedup_atomico_recipients.sql,yes,yes,etapa62_dedup_atomico_recipients,B1,KEEP,MED,yes,agent,20260818220002	20260818220002_etapa62_dedup_atomico_recipients.sql	B1	Version 20260818220002 >= 20260817000000; db_recor
20260818221000,20260818221000_fix_rls_whisper_tasks_insert.sql,yes,yes,fix_rls_whisper_tasks_insert,B1,KEEP,MED,yes,agent,20260818221000	20260818221000_fix_rls_whisper_tasks_insert.sql	B1	Version 20260818221000 >= 20260817000000; db_record=ye
20260818230000,20260818230000_etapa62_engine_ab_variantes.sql,yes,yes,etapa62_engine_ab_variantes,B1,KEEP,MED,yes,agent,20260818230000	20260818230000_etapa62_engine_ab_variantes.sql	B1	Version 20260818230000 >= 20260817000000; db_record=yes
20260818230100,20260818230100_debug_lid_helpers.sql,yes,yes,debug_lid_helpers,B1,KEEP,MED,yes,agent,20260818230100	20260818230100_debug_lid_helpers.sql	B1	Version 20260818230100 >= 20260817000000; db_record=yes; objects 
20260818235900,20260818235900_drop_unused_idempotency_key_constraint.sql,yes,yes,drop_unused_idempotency_key_constraint,B1,KEEP,MED,yes,agent,20260818235900	20260818235900_drop_unused_idempotency_key_constraint.sql	B1	Version 20260818235900 >= 20260817000000; db
